FileName,IsNativeEnglish,NumberCharacters,NumberWords,NumberSentences,NumberSyllables,ASW,ASL,FRES,FKGL
.\Data\Korea  (5372).txt,0,317,59,7,52,0.881355932,8.428571429,123.7172881,-1.902857143
.\Data\Korea  (4211).txt,0,638,122,8,136,1.114754098,15.25,97.04805328,3.511598361
.\Data\Korea  (7369).txt,0,451,81,7,99,1.222222222,11.57142857,91.69,3.345079365
.\Data\english (33145).txt,1,385,65,3,81,1.246153846,21.66666667,79.41871795,7.564615385
.\Data\Korea  (156).txt,0,871,120,13,166,1.383333333,9.230769231,80.43576923,4.333333333
.\Data\english (802).txt,1,733,115,6,172,1.495652174,19.16666667,60.84865942,9.533695652
.\Data\Korea  (6059).txt,0,393,71,9,75,1.056338028,7.888888889,109.4615806,-0.048544601
.\Data\english (16564).txt,1,380,64,6,60,0.9375,10.66666667,116.6958333,-0.3675
.\Data\english (20861).txt,1,317,57,1,60,1.052631579,57,59.92736842,19.06105263
.\Data\english (28406).txt,1,433,71,3,85,1.197183099,23.66666667,81.53164319,7.766760563
.\Data\Korea  (3513).txt,0,752,141,24,122,0.865248227,5.875,127.671875,-3.088820922
.\Data\english (14248).txt,1,364,52,1,44,0.846153846,52,82.47038462,14.67461538
.\Data\english (28411).txt,1,451,73,4,82,1.123287671,18.25,93.28111301,4.782294521
.\Data\english (30768).txt,1,609,114,8,119,1.043859649,14.25,104.0607237,2.28504386
.\Data\Korea  (3028).txt,0,434,83,11,72,0.86746988,7.545454545,125.7884118,-2.411128149
.\Data\Korea  (9989).txt,0,536,98,12,88,0.897959184,8.166666667,122.5784864,-1.809081633
.\Data\english (25260).txt,1,2643,473,31,418,0.88372093,15.25806452,116.5852738,0.788552138
.\Data\english (3619).txt,1,226,38,2,39,1.026315789,19,100.7236842,3.930526316
.\Data\Korea  (3332).txt,0,564,108,11,105,0.972222222,9.818181818,114.6195455,-0.288686869
.\Data\english (25649).txt,1,3280,595,21,669,1.124369748,28.33333333,82.95498599,8.727563025
.\Data\english (1517).txt,1,223,35,1,43,1.228571429,35,67.37285714,12.55714286
.\Data\english (19002).txt,1,1002,194,11,209,1.077319588,17.63636364,97.7928538,4.000552952
.\Data\Korea  (4360).txt,0,600,89,12,94,1.056179775,7.416666667,109.9542743,-0.234578652
.\Data\english (32027).txt,1,259,40,2,67,1.675,20,44.83,11.975
.\Data\english (22154).txt,1,817,145,7,146,1.006896552,20.71428571,100.6265517,4.369950739
.\Data\Korea  (9064).txt,0,742,115,13,130,1.130434783,8.846153846,102.2213712,1.199130435
.\Data\english (15391).txt,1,240,43,3,34,0.790697674,14.33333333,125.3936434,-0.669767442
.\Data\english (26179).txt,1,753,123,8,122,0.991869919,15.375,107.3171799,2.110315041
.\Data\english (18102).txt,1,1391,273,9,281,1.029304029,30.33333333,88.96754579,8.385787546
.\Data\english (27303).txt,1,294,48,2,62,1.291666667,24,73.2,9.011666667
.\Data\english (7283).txt,1,707,117,8,140,1.196581197,14.625,90.75985577,4.23340812
.\Data\english (20257).txt,1,499,97,7,99,1.020618557,13.85714286,106.4256701,1.857584683
.\Data\english (24086).txt,1,539,104,2,115,1.105769231,52,60.50692308,17.73807692
.\Data\english (1252).txt,1,306,39,3,55,1.41025641,13,74.33230769,6.121025641
.\Data\english (5578).txt,1,346,55,2,79,1.436363636,27.5,57.40613636,12.08409091
.\Data\english (16237).txt,1,339,51,4,63,1.235294118,12.75,89.38786765,3.958970588
.\Data\english (4089).txt,1,428,84,5,78,0.928571429,16.8,111.2258571,1.919142857
.\Data\english (17765).txt,1,1215,216,8,269,1.24537037,27,74.07166667,9.63537037
.\Data\english (10186).txt,1,982,157,7,208,1.324840764,22.42857143,71.98847134,8.790263876
.\Data\english (17696).txt,1,468,88,2,87,0.988636364,44,78.53636364,13.23590909
.\Data\english (11720).txt,1,245,42,2,52,1.238095238,21,80.77714286,7.20952381
.\Data\english (21957).txt,1,696,130,8,134,1.030769231,16.25,103.1381731,2.910576923
.\Data\english (19260).txt,1,441,68,2,95,1.397058824,34,54.13382353,14.15529412
.\Data\english (7218).txt,1,752,110,4,156,1.418181818,27.5,58.94431818,11.86954545
.\Data\english (28713).txt,1,546,100,7,128,1.28,14.28571429,84.047,5.085428571
.\Data\english (23969).txt,1,653,117,3,127,1.085470085,39,75.41923077,12.42854701
.\Data\english (13740).txt,1,1181,190,10,239,1.257894737,19,81.13210526,6.663157895
.\Data\Korea  (1922).txt,0,516,105,8,101,0.961904762,13.125,112.1359821,0.87922619
.\Data\english (2298).txt,1,355,61,7,73,1.196721311,8.714285714,96.74737705,1.929882904
.\Data\english (29070).txt,1,303,41,2,41,1,20.5,101.4275,4.205
.\Data\english (15102).txt,1,612,101,6,113,1.118811881,16.83333333,95.09768152,4.176980198
.\Data\english (8936).txt,1,1016,162,5,211,1.302469136,32.4,63.76011111,12.4151358
.\Data\english (6233).txt,1,249,41,2,53,1.292682927,20.5,76.66652439,7.658658537
.\Data\english (1357).txt,1,492,65,3,115,1.769230769,21.66666667,35.16641026,13.73692308
.\Data\english (25860).txt,1,346,54,1,80,1.481481481,54,26.69166667,22.95148148
.\Data\english (29994).txt,1,238,39,1,52,1.333333333,39,54.45,15.35333333
.\Data\Korea  (4231).txt,0,633,113,15,106,0.938053097,7.533333333,119.8293746,-1.582973451
.\Data\Korea  (7519).txt,0,401,69,5,84,1.217391304,13.8,89.83669565,4.157217391
.\Data\english (23631).txt,1,300,54,5,65,1.203703704,10.8,94.03966667,2.825703704
.\Data\english (20800).txt,1,697,120,11,112,0.933333333,10.90909091,116.8022727,-0.322121212
.\Data\english (21527).txt,1,510,85,2,131,1.541176471,42.5,33.31397059,19.17088235
.\Data\english (128).txt,1,387,58,2,80,1.379310345,29,60.71034483,11.99586207
.\Data\english (6600).txt,1,536,94,4,113,1.20212766,23.5,81.2825,7.760106383
.\Data\english (20440).txt,1,771,154,10,137,0.88961039,15.4,115.942961,0.913402597
.\Data\Korea  (7245).txt,0,629,106,11,106,1,9.636363636,112.4540909,-0.031818182
.\Data\Korea  (6190).txt,0,338,56,4,52,0.928571429,14,114.0678571,0.827142857
.\Data\Korea  (8511).txt,0,320,50,8,46,0.92,6.25,122.65925,-2.2965
.\Data\english (16521).txt,1,1046,162,6,222,1.37037037,27,63.49666667,11.11037037
.\Data\english (25307).txt,1,760,128,6,159,1.2421875,21.33333333,80.09260417,7.3878125
.\Data\english (32891).txt,1,362,65,4,70,1.076923077,16.25,99.23355769,3.455192308
.\Data\english (5348).txt,1,1322,214,8,289,1.35046729,26.75,65.43421729,10.77801402
.\Data\english (29371).txt,1,323,58,3,64,1.103448276,19.33333333,93.85994253,4.970689655
.\Data\english (13514).txt,1,832,136,4,180,1.323529412,34,60.35441176,13.28764706
.\Data\english (8057).txt,1,568,86,5,104,1.209302326,17.2,87.07002326,5.387767442
.\Data\english (18942).txt,1,465,94,7,92,0.978723404,13.42857143,110.405,1.196079027
.\Data\english (29319).txt,1,480,83,7,98,1.180722892,11.85714286,94.91084337,2.966815835
.\Data\Korea  (4052).txt,0,633,116,6,124,1.068965517,19.33333333,96.77718391,4.563793103
.\Data\english (13490).txt,1,425,74,3,89,1.202702703,24.66666667,80.04968468,8.221891892
.\Data\english (28134).txt,1,933,170,7,171,1.005882353,24.28571429,97.08735294,5.750840336
.\Data\english (14089).txt,1,243,40,3,41,1.025,13.33333333,106.5866667,1.705
.\Data\english (7036).txt,1,625,117,7,123,1.051282051,16.71428571,100.9315385,3.333699634
.\Data\Korea  (6559).txt,0,574,108,12,96,0.888888889,9,122.5,-1.591111111
.\Data\english (263).txt,1,476,86,5,104,1.209302326,17.2,87.07002326,5.387767442
.\Data\english (18755).txt,1,287,54,1,46,0.851851852,54,79.95833333,15.52185185
.\Data\english (20183).txt,1,580,108,7,119,1.101851852,15.42857143,97.95833333,3.428994709
.\Data\Korea  (381).txt,0,651,119,8,134,1.12605042,14.875,96.47300945,3.498644958
.\Data\english (1569).txt,1,249,41,1,59,1.43902439,41,43.47853659,17.3804878
.\Data\english (27802).txt,1,383,58,2,71,1.224137931,29,73.83793103,10.16482759
.\Data\Korea  (7082).txt,0,449,80,7,74,0.925,11.42857143,116.98,-0.217857143
.\Data\english (15127).txt,1,232,35,1,42,1.2,35,69.79,12.22
.\Data\english (21260).txt,1,874,177,8,188,1.062146893,22.125,94.52049788,5.572083333
.\Data\english (1716).txt,1,395,65,3,81,1.246153846,21.66666667,79.41871795,7.564615385
.\Data\english (4671).txt,1,322,50,2,61,1.22,25,78.248,8.556
.\Data\english (32248).txt,1,344,56,2,63,1.125,28,83.24,8.605
.\Data\english (25539).txt,1,307,57,1,61,1.070175439,57,58.44315789,19.26807018
.\Data\english (27797).txt,1,589,98,3,113,1.153061224,32.66666667,76.12935374,10.75612245
.\Data\english (19292).txt,1,648,98,3,140,1.428571429,32.66666667,52.82119048,14.00714286
.\Data\english (2394).txt,1,432,77,6,96,1.246753247,12.83333333,88.33384199,4.126688312
.\Data\english (16437).txt,1,329,63,2,61,0.968253968,31.5,92.94821429,8.120396825
.\Data\english (1053).txt,1,449,60,2,89,1.483333333,30,50.895,13.61333333
.\Data\english (5763).txt,1,842,149,19,181,1.214765101,7.842105263,96.10613564,1.802649241
.\Data\Korea  (5946).txt,0,709,121,17,106,0.876033058,7.117647059,125.4981915,-2.476927564
.\Data\english (2403).txt,1,706,127,8,154,1.212598425,15.875,88.13604823,4.909911417
.\Data\Korea  (1050).txt,0,637,112,5,156,1.392857143,22.4,66.26328571,9.581714286
.\Data\english (27051).txt,1,254,42,3,46,1.095238095,14,99.96785714,2.793809524
.\Data\english (212).txt,1,1302,178,5,246,1.382022472,35.6,53.78189888,14.60186517
.\Data\english (12997).txt,1,392,62,3,77,1.241935484,20.66666667,80.7905914,7.12483871
.\Data\english (16657).txt,1,936,145,6,222,1.531034483,24.16666667,52.78031609,11.9012069
.\Data\english (34636).txt,1,519,78,3,99,1.269230769,26,73.06807692,9.526923077
.\Data\Korea  (1653).txt,0,493,82,14,89,1.085365854,5.857142857,109.0680488,-0.498397213
.\Data\english (24793).txt,1,234,44,1,42,0.954545455,44,81.42045455,12.83363636
.\Data\english (31312).txt,1,614,111,7,122,1.099099099,15.85714286,97.75621622,3.563655084
.\Data\Korea  (9255).txt,0,604,101,9,108,1.069306931,11.22222222,104.9810781,1.404488449
.\Data\english (16696).txt,1,942,130,6,224,1.723076923,21.66666667,39.07102564,13.19230769
.\Data\english (6348).txt,1,338,57,2,75,1.315789474,28.5,66.59171053,11.05131579
.\Data\english (7667).txt,1,563,88,3,139,1.579545455,29.33333333,43.43212121,14.48863636
.\Data\Korea  (8312).txt,0,276,45,3,54,1.2,15,90.09,4.42
.\Data\Korea  (3441).txt,0,583,103,6,122,1.184466019,17.16666667,89.20500809,5.081699029
.\Data\english (4910).txt,1,278,39,2,33,0.846153846,19.5,115.4578846,1.999615385
.\Data\Korea  (7775).txt,0,458,78,9,68,0.871794872,8.666666667,124.2844872,-1.922820513
.\Data\english (19098).txt,1,479,97,4,103,1.06185567,24.25,92.38826031,6.397396907
.\Data\english (14651).txt,1,539,84,6,86,1.023809524,14,106.0107143,1.950952381
.\Data\english (27527).txt,1,433,71,2,102,1.436619718,35.5,49.26447183,15.20711268
.\Data\english (18964).txt,1,216,42,4,44,1.047619048,10.5,107.5489286,0.866904762
.\Data\english (12768).txt,1,527,82,5,118,1.43902439,16.4,68.44753659,7.786487805
.\Data\english (31272).txt,1,219,43,4,42,0.976744186,10.75,113.2911919,0.128081395
.\Data\english (1918).txt,1,279,46,3,39,0.847826087,15.33333333,119.5455797,0.394347826
.\Data\Korea  (5813).txt,0,624,102,13,109,1.068627451,7.846153846,108.4652715,0.079803922
.\Data\english (17474).txt,1,714,144,8,147,1.020833333,18,102.2025,3.475833333
.\Data\english (19295).txt,1,313,50,2,64,1.28,25,73.172,9.264
.\Data\english (34913).txt,1,243,45,4,46,1.022222222,11.25,108.93625,0.859722222
.\Data\english (14771).txt,1,654,110,5,125,1.136363636,22,88.36863636,6.399090909
.\Data\english (22570).txt,1,907,173,10,208,1.202312139,17.3,87.55989306,5.344283237
.\Data\Korea  (183).txt,0,390,74,5,75,1.013513514,14.8,106.0697568,2.141459459
.\Data\english (13600).txt,1,790,142,8,149,1.049295775,17.75,100.0483275,3.714190141
.\Data\english (787).txt,1,1688,288,10,354,1.229166667,28.8,73.6155,10.14616667
.\Data\english (28003).txt,1,233,33,2,43,1.303030303,16.5,79.85113636,6.220757576
.\Data\english (29029).txt,1,559,81,3,108,1.333333333,27,66.63,10.67333333
.\Data\Korea  (2251).txt,0,576,101,7,98,0.97029703,14.42857143,110.1028713,1.486647808
.\Data\english (25491).txt,1,236,48,3,40,0.833333333,16,120.095,0.483333333
.\Data\english (31219).txt,1,795,145,7,186,1.282758621,20.71428571,77.28862069,7.625123153
.\Data\Korea  (1257).txt,0,579,103,9,110,1.067961165,11.44444444,104.8693743,1.475275081
.\Data\english (14693).txt,1,409,64,2,82,1.28125,32,65.96125,12.00875
.\Data\english (32800).txt,1,318,50,1,60,1.2,50,54.565,18.07
.\Data\english (6837).txt,1,366,65,4,74,1.138461538,16.25,94.02740385,4.181346154
.\Data\english (9298).txt,1,1969,356,28,338,0.949438202,12.71428571,113.6075281,0.571942215
.\Data\Korea  (7698).txt,0,467,80,8,83,1.0375,10,108.9125,0.5525
.\Data\english (20237).txt,1,879,157,9,173,1.101910828,17.44444444,95.90723284,4.215881104
.\Data\Korea  (6478).txt,0,612,109,23,112,1.027522936,4.739130435,115.0963422,-1.616968488
.\Data\Korea  (8083).txt,0,694,122,9,144,1.180327869,13.55555556,93.22037341,3.624535519
.\Data\Korea  (1711).txt,0,219,43,2,49,1.139534884,21.5,88.60784884,6.241511628
.\Data\english (111).txt,1,302,49,3,55,1.12244898,16.33333333,95.29748299,4.024897959
.\Data\english (19045).txt,1,873,154,6,179,1.162337662,25.66666667,82.4495671,8.135584416
.\Data\english (31196).txt,1,242,42,4,55,1.30952381,10.5,85.39178571,3.957380952
.\Data\Korea  (7199).txt,0,385,60,7,63,1.05,8.571428571,109.305,0.142857143
.\Data\english (24435).txt,1,558,101,5,116,1.148514851,20.2,89.16764356,5.840475248
.\Data\english (23679).txt,1,1448,284,10,305,1.073943662,28.4,87.1533662,8.158535211
.\Data\english (14493).txt,1,404,70,3,75,1.071428571,23.33333333,92.50880952,6.152857143
.\Data\english (31508).txt,1,422,75,5,63,0.84,15,120.546,0.172
.\Data\english (8521).txt,1,214,30,2,39,1.3,15,81.63,5.6
.\Data\english (3637).txt,1,252,41,2,45,1.097560976,20.5,93.17384146,5.356219512
.\Data\english (3928).txt,1,255,50,2,61,1.22,25,78.248,8.556
.\Data\english (31436).txt,1,440,71,4,77,1.084507042,17.75,97.06945423,4.129683099
.\Data\Korea  (2927).txt,0,233,38,4,46,1.210526316,9.5,94.78197368,2.399210526
.\Data\english (19203).txt,1,461,83,4,94,1.13253012,20.75,89.96170181,5.866355422
.\Data\english (31114).txt,1,280,53,3,51,0.962264151,17.66666667,107.4957862,2.654716981
.\Data\english (21198).txt,1,768,154,5,165,1.071428571,30.8,84.93014286,9.064857143
.\Data\english (4097).txt,1,394,75,4,77,1.026666667,18.75,100.94775,3.837166667
.\Data\english (33177).txt,1,788,115,4,133,1.156521739,28.75,79.81201087,9.269456522
.\Data\english (11251).txt,1,201,36,3,44,1.222222222,12,91.255,3.512222222
.\Data\english (15488).txt,1,288,54,3,54,1,18,103.965,3.23
.\Data\english (23800).txt,1,896,134,7,156,1.164179104,19.14285714,88.91544776,5.613027719
.\Data\english (21222).txt,1,1027,186,6,208,1.11827957,31,80.76354839,9.695698925
.\Data\Korea  (5747).txt,0,644,114,10,124,1.087719298,11.4,103.2429474,1.691087719
.\Data\Korea  (1306).txt,0,508,94,10,85,0.904255319,9.4,120.794,-1.253787234
.\Data\Korea  (2944).txt,0,546,100,10,103,1.03,10,109.547,0.464
.\Data\english (11386).txt,1,331,62,5,55,0.887096774,12.4,119.2006129,-0.286258065
.\Data\Korea  (5730).txt,0,444,86,7,86,1,12.28571429,109.765,1.001428571
.\Data\english (29649).txt,1,396,60,3,92,1.533333333,20,56.815,10.30333333
.\Data\english (31031).txt,1,626,117,8,129,1.102564103,14.625,98.71370192,3.12400641
.\Data\Korea  (2836).txt,0,731,133,15,126,0.947368421,8.866666667,117.6879649,-0.953052632
.\Data\english (29473).txt,1,251,51,4,52,1.019607843,12.75,107.6349265,1.413872549
.\Data\english (34450).txt,1,781,131,5,174,1.328244275,26.2,67.87253435,10.30128244
.\Data\english (31156).txt,1,526,105,4,109,1.038095238,26.25,92.36839286,6.89702381
.\Data\english (27698).txt,1,398,62,3,88,1.419354839,20.66666667,65.78091398,9.218387097
.\Data\english (4338).txt,1,233,38,2,52,1.368421053,19,71.78157895,7.967368421
.\Data\english (25966).txt,1,883,151,8,163,1.079470199,18.875,96.35369619,4.508998344
.\Data\english (10497).txt,1,223,32,3,28,0.875,10.66666667,121.9833333,-1.105
.\Data\Korea  (4180).txt,0,566,105,12,86,0.819047619,8.75,128.6623214,-2.512738095
.\Data\Korea  (1722).txt,0,658,110,11,111,1.009090909,10,111.3159091,0.217272727
.\Data\english (20863).txt,1,259,47,3,47,1,15.66666667,106.3333333,2.32
.\Data\english (32159).txt,1,228,43,2,47,1.093023256,21.5,92.54273256,5.692674419
.\Data\english (15998).txt,1,407,63,5,68,1.079365079,12.6,102.7317143,2.060507937
.\Data\Korea  (9977).txt,0,243,43,7,42,0.976744186,6.142857143,117.9674419,-1.668704319
.\Data\english (4556).txt,1,377,55,3,55,1,18.33333333,103.6266667,3.36
.\Data\english (5099).txt,1,636,96,5,109,1.135416667,19.2,91.29075,5.295916667
.\Data\Korea  (4479).txt,0,617,103,6,102,0.990291262,17.16666667,105.6321926,2.790436893
.\Data\english (9034).txt,1,332,56,3,67,1.196428571,18.66666667,86.67047619,5.807857143
.\Data\Korea  (7009).txt,0,541,100,9,87,0.87,11.11111111,121.9552222,-0.990666667
.\Data\Korea  (6419).txt,0,729,135,14,135,1,9.642857143,112.4475,-0.029285714
.\Data\english (10441).txt,1,335,61,3,62,1.016393443,20.33333333,100.2097814,4.333442623
.\Data\Korea  (1830).txt,0,755,117,16,125,1.068376068,7.3125,109.0281971,-0.131287393
.\Data\english (16528).txt,1,529,94,6,105,1.117021277,15.66666667,96.43333333,3.700851064
.\Data\english (10662).txt,1,394,58,3,66,1.137931034,19.33333333,90.94270115,5.377586207
.\Data\english (14331).txt,1,469,75,5,96,1.28,15,83.322,5.364
.\Data\english (3965).txt,1,738,131,5,147,1.122137405,26.2,85.30917557,7.869221374
.\Data\english (18461).txt,1,275,50,3,51,1.02,16.66666667,103.6263333,2.946
.\Data\english (5236).txt,1,667,101,4,124,1.227722772,25.25,77.34090347,8.744628713
.\Data\Korea  (3052).txt,0,386,75,7,67,0.893333333,10.71428571,120.384,-0.870095238
.\Data\english (26710).txt,1,878,154,8,179,1.162337662,19.25,88.96248377,5.633084416
.\Data\english (8077).txt,1,418,75,7,75,1,10.71428571,111.36,0.388571429
.\Data\english (319).txt,1,643,93,4,137,1.47311828,23.25,58.61044355,10.8602957
.\Data\english (386).txt,1,538,78,3,101,1.294871795,26,70.89884615,9.829487179
.\Data\english (200).txt,1,1071,143,4,198,1.384615385,35.75,53.41028846,14.69096154
.\Data\Korea  (4890).txt,0,631,114,12,112,0.98245614,9.5,114.0767105,-0.292017544
.\Data\Korea  (5948).txt,0,728,127,11,140,1.102362205,11.54545455,101.8565211,1.920601288
.\Data\english (29964).txt,1,519,84,5,112,1.333333333,16.8,76.983,6.695333333
.\Data\english (26250).txt,1,372,61,3,63,1.032786885,20.33333333,98.82289617,4.526885246
.\Data\english (4111).txt,1,722,130,4,146,1.123076923,32.5,78.83519231,10.33730769
.\Data\english (15447).txt,1,215,33,2,31,0.939393939,16.5,110.6147727,1.929848485
.\Data\english (14591).txt,1,465,79,3,98,1.240506329,26.33333333,75.15983122,9.317974684
.\Data\english (2434).txt,1,571,93,4,123,1.322580645,23.25,71.34592742,9.083951613
.\Data\english (28443).txt,1,434,72,2,89,1.236111111,36,65.72,13.03611111
.\Data\Korea  (3195).txt,0,648,119,11,119,1,10.81818182,111.2545455,0.429090909
.\Data\Korea  (8068).txt,0,574,114,6,115,1.00877193,19,102.2078947,3.723508772
.\Data\english (33576).txt,1,263,46,2,53,1.152173913,23,86.01608696,6.975652174
.\Data\Korea  (7478).txt,0,464,85,8,85,1,10.625,111.450625,0.35375
.\Data\english (2034).txt,1,244,42,2,41,0.976190476,21,102.9342857,4.119047619
.\Data\english (628).txt,1,354,61,2,75,1.229508197,30.5,71.86110656,10.81319672
.\Data\english (15522).txt,1,222,37,2,37,1,18.5,103.4575,3.425
.\Data\english (28582).txt,1,474,63,3,92,1.46031746,21,61.97714286,9.831746032
.\Data\english (28285).txt,1,1127,168,8,244,1.452380952,21,62.64857143,9.738095238
.\Data\test (57).txt,0,280,41,2,68,1.658536585,20.5,45.71530488,11.97573171
.\Data\Korea  (547).txt,0,609,103,6,130,1.262135922,17.16666667,82.6341343,5.998203883
.\Data\english (9286).txt,1,244,35,1,60,1.714285714,35,26.28142857,18.28857143
.\Data\english (15681).txt,1,820,137,7,164,1.197080292,19.57142857,85.6970073,6.168404588
.\Data\english (6157).txt,1,480,79,7,77,0.974683544,11.28571429,112.9217722,0.312694394
.\Data\english (20058).txt,1,247,50,2,55,1.1,25,88.4,7.14
.\Data\english (4425).txt,1,545,101,5,122,1.207920792,20.2,84.14190099,6.541465347
.\Data\english (19320).txt,1,410,68,9,72,1.058823529,7.555555556,109.5896405,-0.149215686
.\Data\Korea  (7237).txt,0,881,149,14,130,0.872483221,10.64285714,122.2204195,-1.143983701
